,data,data,lci,lci,lci,lci,random_walk,random_walk,random_walk,random_walk,direct_neighbor,direct_neighbor,direct_neighbor,direct_neighbor,diamond,diamond,diamond,diamond,gcn,gcn,gcn,gcn,node2vec,node2vec,node2vec,node2vec
C0426790,Narrow thorax,,0.07666666666666666,0.04,0.8218784102182541,0.006780536805563189,0.03666666666666667,0.0,0.7643768601190477,0.002155291359690166,0.04,0.0,0.5977716548859128,0.0012571339336576149,0.02,0.02,0.5031556919642857,0.0019084220396729265,0.0,0.0,0.5021710689484127,0.0009196350211108506,0.02,0.0,0.6098370845734127,0.001268991874817775
C0149521,"Pancreatitis, Chronic",,0.0,0.0,0.3522626487634841,8.991503319793249e-05,0.2222222222222222,0.1111111111111111,0.7761380277623083,0.009095686464344322,0.1111111111111111,0.0,0.6037734876142152,0.002087654816387964,0.0,0.0,0.4930387971041397,4.6405865701424656e-05,0.0,0.0,0.5675339809830251,0.00027286720474429,0.1111111111111111,0.1111111111111111,0.7161994926056556,0.014240666135443359
C1846223,Adrenal hypoplasia,,0.0,0.0,0.8964469714550941,0.0017742269584391183,0.05,0.0,0.8190809932699002,0.0011773758384211676,0.1,0.0,0.5656985379438385,0.0017588449379685235,0.0,0.0,0.4930378278022743,5.569393093524347e-05,0.0,0.0,0.5967857971687167,0.0007541998036311484,0.0,0.0,0.6528475284288698,0.0017230317078353145
C1849340,Long palpebral fissure,,0.4,0.3,0.898129062209842,0.02905866679206224,0.15,0.05,0.8907799442896935,0.010919637823261509,0.05,0.0,0.8250557103064067,0.002825454597023816,0.0,0.0,0.5928714020427112,0.0012984784876721902,0.15,0.0,0.7691829155060353,0.004708127625984805,0.0,0.0,0.8171889507892292,0.001418297654123932
C4020878,Diffusely thickened skin,,0.13333333333333333,0.0,0.8315936106983655,0.005091082139395384,0.1,0.05,0.7004515694650817,0.0051382811746560324,0.05,0.0,0.6754763342000991,0.0019073876508856726,0.13333333333333333,0.05,0.5604081537890045,0.0065678205871070134,0.13333333333333333,0.0,0.6373092341505696,0.0035187710054407563,0.05,0.0,0.7364358902922239,0.0013292635366928672
C0027746,Nerve Degeneration,,0.06666666666666668,0.016666666666666666,0.8173973855543964,0.007182213004550195,0.05833333333333333,0.025,0.7893679129667794,0.010145652880683762,0.0,0.0,0.68131908576388,0.0011466504341618995,0.07575757575757576,0.05,0.5441465805550607,0.01838369951985801,0.0931818181818182,0.034090909090909095,0.6643878082532574,0.009664155389995228,0.008333333333333333,0.0,0.6192539020204847,0.0015238305418158618
C0026838,Muscle Spasticity,,0.1326315789473684,0.05,0.8460876757752835,0.02546083503007329,0.07210526315789474,0.031315789473684214,0.8145597118615674,0.017258475205408373,0.010263157894736842,0.005263157894736842,0.7256350451817618,0.00319103142892328,0.020789473684210524,0.005,0.5160903302653752,0.0019706522903024533,0.11210526315789476,0.055000000000000014,0.5377236423299402,0.0283495675607594,0.015263157894736843,0.005263157894736842,0.6866601957055154,0.004525233764223603
C1839829,Short distal phalanges,,0.20000000000000004,0.1,0.8152987399451341,0.013601196343247246,0.12,0.02,0.7758622773980564,0.006697907379844229,0.06000000000000001,0.0,0.6533835495420096,0.0019890920364438363,0.08,0.02,0.5432384804947226,0.002476848761319699,0.12,0.06000000000000001,0.6056144511089412,0.020792570498931275,0.06000000000000001,0.04,0.6670377086529966,0.009780552707129178
C0008924,Cleft Lip,,0.15178571428571427,0.075,0.7931749782179272,0.01787304104970095,0.07678571428571428,0.05178571428571428,0.7787777347309331,0.01658171036949671,0.05,0.0,0.6800736017904532,0.003558355590931185,0.0125,0.0,0.5055979095861073,0.0006938824046894147,0.05,0.0,0.470576119199484,0.0022548944609209107,0.025,0.025,0.6725701349490866,0.004480779024537765
C0575081,Gait abnormality,,0.07307692307692308,0.029120879120879118,0.7860669359583976,0.012569578693571679,0.045054945054945054,0.014835164835164838,0.7561183669511945,0.017648783086557988,0.007692307692307694,0.0,0.6134539075601585,0.0011529640040524314,0.02967032967032967,0.014835164835164838,0.5080156783602001,0.0027522191570355423,0.021428571428571432,0.014285714285714284,0.4672663571897969,0.003976414321153083,0.0071428571428571435,0.0071428571428571435,0.5933434941884594,0.0038757309824097226
C0015967,Fever,,0.1032051282051282,0.0391025641025641,0.8084010159267938,0.015299848813379287,0.08076923076923077,0.008333333333333333,0.7878512286947876,0.005384557688333889,0.007692307692307694,0.0,0.7043151018020378,0.0020179316954993505,0.039743589743589734,0.03205128205128205,0.5208259011086426,0.002874728551231226,0.07243589743589743,0.007692307692307694,0.5419837250728867,0.006044989313153892,0.0737179487179487,0.025,0.7398864918344226,0.007220218320366481
C2609414,Acute kidney injury,,0.1,0.014285714285714284,0.7696105286252817,0.007724122148718393,0.042857142857142864,0.014285714285714284,0.7539163214967192,0.003677923559457992,0.0,0.0,0.6636501140224321,0.0010878237322495103,0.014285714285714284,0.0,0.5500495316104754,0.0013649382728895196,0.07142857142857142,0.014285714285714284,0.6213245218038814,0.00393407352479936,0.057142857142857134,0.0,0.7193066904241101,0.0022472906506218445
C3496069,cocaine use,,0.0,0.0,0.5945630482201698,0.00029760728241816673,0.0,0.0,0.5912424003341533,0.0002889711894879511,0.0,0.0,0.4881166751751984,4.640801930573604e-05,0.0,0.0,0.543135935397039,0.0008109979866059318,0.0,0.0,0.4074140251543138,0.00012149650343480703,0.0,0.0,0.39499698333874783,0.00013331135974724802
C0431380,Cortical Dysplasia,,0.1,0.05,0.8931361399925732,0.003913530446891885,0.1,0.0,0.8931837170441886,0.0031596004449113897,0.0,0.0,0.6310457668028222,0.0009384311092568887,0.0,0.0,0.4930375046416636,6.0337533191168777e-05,0.1,0.0,0.8234404010397327,0.0035096243387477124,0.0,0.0,0.6434761418492387,0.0005162727717855956
C0003803,Arnold Chiari Malformation,,0.3,0.3,0.7512438503666574,0.10853812335309616,0.15,0.0,0.8031490763946904,0.005151388523339932,0.0,0.0,0.5897428757077879,0.0008811732229791926,0.05,0.05,0.5183781212289984,0.010046409957729523,0.3,0.3,0.5486633249791144,0.15340414500953395,0.3,0.1,0.6859347442680777,0.017702880571065012
C0338474,Central nervous system demyelination,,0.5833333333333333,0.21666666666666665,0.8731916705372349,0.051424609938772056,0.36666666666666653,0.16666666666666666,0.8694751509521599,0.02045020808198515,0.15,0.03333333333333333,0.7618400681220002,0.007419410324496023,0.15,0.06666666666666668,0.5689081127109461,0.00717830397210866,0.4333333333333333,0.25,0.7725747019662486,0.055197788979196416,0.2333333333333333,0.06666666666666668,0.8727976466945349,0.015091200469217912
C0948896,Primary hypogonadism,,0.13333333333333333,0.025,0.7895400656661866,0.005896562228891639,0.14999999999999994,0.05833333333333333,0.8417177747835648,0.007512330984149937,0.0,0.0,0.7344170577211975,0.002355463975864935,0.0,0.0,0.4930307113320634,0.00015794507454864142,0.19166666666666665,0.09166666666666663,0.7063149498985581,0.015582152458399045,0.10833333333333332,0.05,0.7556335083399154,0.005281915351293352
C0034065,Pulmonary Embolism,respiratory system ,0.4333333333333333,0.3333333333333333,0.8225506129271917,0.15083854287151527,0.3333333333333333,0.1,0.8099608407627539,0.07316167869862708,0.2833333333333333,0.03333333333333333,0.7354530398712235,0.00813136137615522,0.2833333333333333,0.2833333333333333,0.6365987958147599,0.11322440582316275,0.3333333333333333,0.2,0.660534299157999,0.04209861409027245,0.2833333333333333,0.05,0.7295443288756809,0.05807588830290169
C4082304,Oligodontia,,0.0,0.0,0.8688191767674421,0.0013947097561170586,0.06666666666666668,0.03333333333333333,0.8344509976934628,0.004856994638835368,0.0,0.0,0.7308340686388335,0.002063128723606132,0.0,0.0,0.5347342838124429,0.0007130845811277553,0.08333333333333333,0.08333333333333333,0.6514373287512191,0.019531160067128885,0.0,0.0,0.7664863233176984,0.001033804000219667
C0014544,Epilepsy,nervous system ,0.03256493506493506,0.007240259740259739,0.7697206615870323,0.012163635359320305,0.02347402597402597,0.005422077922077922,0.7597565530189673,0.011369182738557086,0.0,0.0,0.6816825227476769,0.004529025015087779,0.018084415584415585,0.007240259740259739,0.5128548852475843,0.0038003226827011726,0.041688311688311684,0.003636363636363637,0.5783263677975994,0.011013305262112012,0.02720779220779221,0.007240259740259739,0.6647862064616016,0.008135851492731858
C1856438,Hypoketotic hypoglycemia,,0.5,0.2,0.8737166991552957,0.15785616163700955,0.4,0.2,0.9358883319409632,0.06884118181242152,0.3,0.1,0.8181646245242735,0.010954327345702859,0.3,0.3,0.6450478046969275,0.0468228419934414,0.45,0.2,0.9036874593892138,0.20752025481341527,0.25,0.1,0.9327601410934744,0.008834555370836574
C0004096,Asthma,respiratory system ,0.021111111111111112,0.0,0.7296960094443667,0.0031446786673388445,0.01,0.0,0.7109014347774308,0.0017570056850386715,0.0,0.0,0.6364461168843946,0.001057936810377492,0.01,0.01,0.5079975767743138,0.0018142955138923304,0.01111111111111111,0.01111111111111111,0.5253950168538454,0.012623410126027121,0.021111111111111112,0.0,0.7843613402302065,0.003320926359188652
C1839604,Renal failure in adulthood,,0.025,0.0,0.7077050541624275,0.002187397712886687,0.06607142857142857,0.028571428571428567,0.7028524215160161,0.0033547433623072297,0.014285714285714284,0.0,0.6473182283666155,0.002083053804930809,0.0125,0.0125,0.5064802069410365,0.0035389594392860094,0.026785714285714284,0.0,0.4724733343972974,0.0013138878681931007,0.0,0.0,0.6348349359294059,0.0008418570013504831
C0042109,Urticaria,,0.1,0.0,0.8155811576697947,0.004529615661233813,0.0,0.0,0.7768435070767135,0.0016052342167939908,0.0,0.0,0.5975781225804454,0.0006225626058615056,0.1,0.03333333333333333,0.593253120257673,0.008613862869794368,0.1,0.0,0.6383776208615937,0.0035989809003783304,0.0,0.0,0.7982931493697546,0.001002011093889948
C0745103,Hyperlipoproteinemia Type IIa,,0.4,0.2,0.8998920913394597,0.018269541002011596,0.5,0.1,0.8415575976979485,0.012489090346609095,0.3,0.1,0.7446231319038337,0.008592581756220664,0.1,0.1,0.5437343358395991,0.1000464097423491,0.4,0.3,0.8088438689315882,0.025344974080665016,0.1,0.1,0.8251694049939664,0.03505549786027544
C3160718,"PARKINSON DISEASE, LATE-ONSET",,0.1,0.0,0.8712860258968768,0.0016164191328134087,0.1,0.0,0.8395414674896738,0.004092211776899968,0.0,0.0,0.680336009653316,0.0012707092580312425,0.0,0.0,0.5424954750081217,0.0004149015457333713,0.0,0.0,0.6343296050494269,0.0007723802880942103,0.0,0.0,0.69654708312062,0.0008289627584937043
C1321329,Slowed saccades,,0.0,0.0,0.6895665088647546,0.0003086075664441956,0.0,0.0,0.7024668151861134,0.0008662794418376848,0.0,0.0,0.5801749744732201,0.0004686204355868672,0.0,0.0,0.4930381509328877,5.105075966009834e-05,0.0,0.0,0.4096630465051517,0.00017529687181480917,0.0,0.0,0.4175763482781025,0.0008778651201775638
C0033774,Pruritus,,0.17666666666666667,0.05333333333333333,0.8008202719253369,0.010014852153992029,0.1,0.016666666666666666,0.7547487713749748,0.005394447901779622,0.03333333333333333,0.016666666666666666,0.6409256158628281,0.0022987443602547194,0.09,0.07333333333333332,0.5486151031734957,0.010098944237283991,0.10333333333333332,0.05333333333333333,0.5324077949862798,0.028592998500025932,0.05333333333333333,0.016666666666666666,0.7284845666093049,0.006798991550411644
C0025958,Microcephaly,,0.13333333333333333,0.13333333333333333,0.8474906732302356,0.046797963294114286,0.16666666666666666,0.13333333333333333,0.8751667982476509,0.033508878420546215,0.03333333333333333,0.0,0.6578797659406492,0.001668078881931815,0.05,0.0,0.5346816514187525,0.0008428976445129266,0.05,0.0,0.4314114769578477,0.002027052004162915,0.0,0.0,0.5146890818743326,0.0007104941685654642
C0026848,Myopathy,musculoskeletal system ,0.07333333333333332,0.01,0.7595610642560924,0.005146492929457986,0.01,0.01,0.7534283894816954,0.002903535652459164,0.01,0.0,0.6405927807029805,0.0013581880145033586,0.021111111111111112,0.01111111111111111,0.5186513002914849,0.0017733778381586942,0.11,0.01,0.5755983981278702,0.007638458096703489,0.08333333333333333,0.021111111111111112,0.7409301627241146,0.00553017320510366
C3887875,Visual field defects,,0.15,0.0,0.5865424791086351,0.0024701446193190852,0.0,0.0,0.6525336583101209,0.0005140775663453613,0.0,0.0,0.4906151346332404,7.891625322300809e-05,0.0,0.0,0.4930362116991643,7.891625322300809e-05,0.0,0.0,0.5279398792943362,0.0008442388373180254,0.05,0.05,0.6551833797585888,0.0036293389776003923
C0037199,Sinusitis,,0.3,0.05,0.8476321048473301,0.016178049669265015,0.15,0.125,0.8219175535622997,0.015134047674457238,0.025,0.0,0.7173787005623461,0.0022894504424672783,0.075,0.025,0.5559882883301575,0.0031660266160631056,0.15,0.025,0.6751951944973742,0.009114694363679121,0.1,0.05,0.6868696844355626,0.012800548426918064
C4020892,Capuchin ears,,0.1,0.1,0.743069870009285,0.015384837977034112,0.05,0.05,0.7956453110492108,0.009660993012964015,0.0,0.0,0.6022852831940575,0.0010499766420497974,0.05,0.0,0.5182927112349118,0.0012937863538319148,0.1,0.1,0.4748955431754874,0.008919253203418437,0.0,0.0,0.5787813370473537,0.0004839602649578119
C0231686,"Gait, Unsteady",,0.2333333333333333,0.16666666666666666,0.7760877307072958,0.04872715495690441,0.06666666666666668,0.03333333333333333,0.7700994054254924,0.005865042826048721,0.0,0.0,0.6719911278335192,0.0011190233478894328,0.03333333333333333,0.03333333333333333,0.5511864393657872,0.0032267411643455038,0.3,0.1,0.5409551901399727,0.07506053284663618,0.1,0.06666666666666668,0.591375572897312,0.012863780207602859
C0338715,Drug-induced depressive state,,0.0,0.0,0.7239671819152392,0.0008647897802453378,0.15,0.05,0.6861834470593696,0.003962631602495778,0.15,0.0,0.5658160423339368,0.0039382742123596,0.0,0.0,0.4930371814510514,6.498156648788272e-05,0.0,0.0,0.5173559857030126,0.0005764672403586885,0.1,0.0,0.7921877175880796,0.002902637764337909
C0080178,Spina Bifida,nervous system ,0.1,0.1,0.8642643235212184,0.07624595564002118,0.15,0.05,0.8262512768130745,0.006174448955682965,0.1,0.0,0.5547926919862569,0.0012289307307391654,0.0,0.0,0.4930355650478225,8.820820068435815e-05,0.0,0.0,0.4960302720772588,0.0005418283467341522,0.05,0.0,0.642536447209583,0.0021167984863416558
C0041974,Urethral Stricture,,0.5,0.3,0.8740947915699564,0.15564344750548942,0.35,0.25,0.8796560207965832,0.099393464620235,0.25,0.05,0.7907680345371831,0.015329851800877804,0.25,0.25,0.6197648779129142,0.12921772582780278,0.15,0.05,0.6333789805960449,0.019534671703404248,0.1,0.1,0.7940418716925077,0.01336439340577866
C0085682,Hypophosphatemia,,0.05,0.0,0.7673181375052226,0.0016792505697120492,0.15,0.15,0.8030012534237037,0.02905949168797495,0.15,0.05,0.6143841975767141,0.007288827686693816,0.0,0.0,0.49303653497980604,7.427092644376604e-05,0.0,0.0,0.5649435959333363,0.0006075890411251632,0.0,0.0,0.7059235875771783,0.0013789656104774796
C1321884,Atresia of vagina,,0.1,0.0,0.7328908896830186,0.0035414937414082687,0.0,0.0,0.8066180906854783,0.0010293244834381355,0.0,0.0,0.4935211398338516,4.640801930573604e-05,0.1,0.0,0.5434190374530097,0.001491042579694003,0.1,0.0,0.5990625145031789,0.0035188914425106272,0.1,0.0,0.652188239662134,0.0014064584486041328
C0431904,Ulnar polydactyly of fingers,,0.235,0.21,0.8297572285236148,0.03287652477704252,0.185,0.045,0.8095293324656007,0.009729915309518628,0.09,0.0,0.6748800669393826,0.002938599881883691,0.095,0.095,0.5511922415396058,0.04337102623583963,0.22000000000000006,0.145,0.6093475734473782,0.0221351826654722,0.12,0.05,0.6951696727407958,0.008715354053490821
C1837142,Poor suck,,0.0,0.0,0.6194858402971217,0.0003721519367966047,0.15,0.1,0.8097725162488393,0.061168643976812924,0.2,0.15,0.6085909935004643,0.018087969273701418,0.0,0.0,0.4930362116991643,7.891625322300809e-05,0.0,0.0,0.4147318941504178,0.00022110597973443944,0.0,0.0,0.4642711234911792,0.0004590917574881076
C0031900,Pierre Robin Syndrome,musculoskeletal system ,0.15,0.0,0.7277800983941335,0.003533795994332197,0.0,0.0,0.7119906247099229,0.0009133855158352584,0.0,0.0,0.5772417153996101,0.0003506503212200755,0.0,0.0,0.4930381509328877,5.105075966009834e-05,0.1,0.0,0.6115961199294533,0.003651099529236708,0.0,0.0,0.5609649122807017,0.00026528852897719546
C0013592,Ectropion,nervous system ,0.2,0.0,0.8521219297023727,0.0060339458391375405,0.25,0.0,0.8522147931466778,0.00724339038327487,0.15,0.0,0.7374901332590424,0.004172301177514897,0.1,0.1,0.5436922505455727,0.022632588947181082,0.1,0.0,0.6322259367599944,0.003981469517844756,0.05,0.0,0.688324743464735,0.0015062144412312586
C0152013,Adenocarcinoma of lung (disorder),respiratory system ,0.1,0.06666666666666668,0.8747483486835984,0.022269156717889087,0.13666666666666666,0.03333333333333333,0.8520738363258598,0.009751424560097654,0.0,0.0,0.7704022079573293,0.0010379609371349394,0.06666666666666668,0.0,0.5433342636524329,0.0020754813048128,0.06666666666666668,0.05,0.6936515799919374,0.03413638016914712,0.03666666666666667,0.0,0.7754017427977796,0.0028388756726953307
C1838681,Rapidly progressive,,0.06666666666666668,0.03333333333333333,0.7880825205140114,0.012709536988273191,0.1,0.03333333333333333,0.7588930174949683,0.007762840944444424,0.0,0.0,0.6130039479795634,0.0005910629644129553,0.03333333333333333,0.0,0.5265412602570058,0.0008211593792032357,0.13333333333333333,0.03333333333333333,0.5382354079578882,0.004584691704654515,0.0,0.0,0.449204211178201,0.000801883185164368
C1328931,Multiple lentigines,,0.6,0.5,0.989724787673458,0.0750925313729902,0.6,0.3,0.9893767113751334,0.059273154031455964,0.1,0.0,0.9372255998514876,0.004835002702035775,0.4,0.4,0.6958091613681718,0.2500278448115834,0.5,0.3,0.8914048359400379,0.1244590171330284,0.5,0.4,0.9220401912099132,0.09130245891405624
C0850703,Frequent falls,,0.2,0.0,0.7556207936876305,0.0030891649910453354,0.0,0.0,0.7003341842654908,0.000539533468942609,0.0,0.0,0.48634485959619395,5.569393093524347e-05,0.0,0.0,0.5431028080761197,0.0007809797055231052,0.0,0.0,0.4544047342770945,0.00036354256559248383,0.0,0.0,0.5561731260153169,0.0005376906295823566
C0023892,Biliary cirrhosis,gastrointestinal system ,0.135,0.065,0.7422835130612624,0.02907793510607021,0.11,0.06000000000000001,0.7401385144557032,0.006870728053830497,0.02,0.0,0.6109001115552664,0.001334675262303787,0.02,0.02,0.5156159942363112,0.0023214251830008183,0.135,0.0,0.5078597657339408,0.003668765216153319,0.115,0.025,0.5709379938644604,0.004610613960870535
C0151480,Anti-nuclear factor positive,,0.4,0.3,0.8663772691396999,0.07314451230151123,0.35,0.15,0.9317540275778821,0.0271235785103331,0.2,0.0,0.7395364223037281,0.006193592470832625,0.15,0.1,0.5939760434560565,0.016746009440192,0.35,0.05,0.7152885463577696,0.010723784577316226,0.3,0.2,0.8671549282696503,0.029091424713196045
