Disease ID,Disease Name,Ranks,Recall-at-25,Mean Average Precision,AUROC,Recall-at-100,Nodes
C0520927,Decreased fertility,4205.121212121212,0.1,0.021056082172814544,0.8039285603667224,0.19166666666666665,7164.727272727273
C0349204,Nonorganic psychosis,7383.532467532467,0.0,0.0015595993161085643,0.6585853119180632,0.025,7407.883116883117
C0271578,Female hypogonadism syndrome,4230.444444444444,0.2,0.020448603002138334,0.7779980500487488,0.2,5168.5
C1844947,Death in early childhood,2625.4756097560976,0.11111111111111112,0.06002487887970466,0.8780110593713621,0.25972222222222224,6186.256097560976
C0266463,Lissencephaly,1703.0,0.15,0.1528180289389479,0.9224375638287995,0.3,7692.866666666667
C0405580,Adrenal cortical hypofunction,500.125,0.95,0.4821591068714962,0.981398263776055,0.95,6345.125
C0038356,Stomach Neoplasms,4579.906666666667,0.03333333333333334,0.01744848601900668,0.7852751250568439,0.08666666666666667,6009.37
C0231807,Dyspnea on exertion,3375.0454545454545,0.1,0.02547239608604866,0.835192322575652,0.2,5259.090909090909
C1858285,Decreased number of large and small myelinated fibers,7716.8421052631575,0.0,0.0007414630997232524,0.6539070480081716,0.0,7027.631578947368
C0162557,"Liver Failure, Acute",6649.310344827586,0.0,0.001515768984584379,0.684004552211074,0.03333333333333333,3837.655172413793
C0042373,Vascular Diseases,6022.533333333334,0.0,0.0005018631520435919,0.7349294401634018,0.0,4778.866666666667
C0004763,Barrett Esophagus,3980.5,0.0,0.0017797563446537803,0.8046627674882793,0.0,5713.0
C0853193,Bipolar I disorder,5605.375,0.0,0.001172357272672501,0.7144631168469431,0.05,6266.1875
C1850573,Slender build,1810.5714285714287,0.1,0.02939363915956164,0.9083182472264772,0.1,4730.785714285715
C0558242,Stretched skin,4402.888888888889,0.0,0.0051793488609547,0.7880159024812822,0.2222222222222222,4773.111111111111
C4228227,Small thymus,6459.2307692307695,0.0,0.0022582338229719607,0.6824788804307464,0.05,4413.153846153846
C1849538,Delayed eruption of primary teeth,4949.7,0.2,0.1546394443798498,0.7703299763308117,0.3,2433.6
C0025995,Micromelia,4516.310344827586,0.03333333333333333,0.00852965886820528,0.7880542505852985,0.09999999999999999,5861.051724137931
C0023015,Language Disorders,4136.2307692307695,0.0,0.0032863778891052313,0.8402176940215373,0.15,8636.384615384615
C0020473,Hyperlipidemia,2922.2571428571428,0.09166666666666666,0.010534238853304182,0.8642375631137131,0.175,3655.0
C0271390,"Nystagmus, End-Position",3995.0833333333335,0.0,0.0020135123502624994,0.8119447667672313,0.1,7067.5
C0024433,Macrostomia,3639.5352112676055,0.06964285714285715,0.01883518398671662,0.8312682012207284,0.12678571428571428,6728.971830985915
C0043202,Wolff-Parkinson-White Syndrome,2851.153846153846,0.25,0.03845113377747528,0.8474575287783142,0.45,4765.384615384615
C0020557,Hypertriglyceridemia,6505.75,0.0,0.004035522706155763,0.6785205384079833,0.15,4882.916666666667
C2364082,Sense of smell impaired,7518.85,0.15,0.02628871509854378,0.6333646747457864,0.2,8974.25
C1833144,"Slender, gracile long tubular bones",5108.142857142857,0.1,0.014662543382503435,0.7488081971272906,0.2333333333333333,5728.190476190476
C4280304,Curvature of digit,3425.7636363636366,0.03333333333333333,0.004890739457716868,0.8362760053328373,0.08666666666666667,8022.018181818182
C0042024,Urinary Incontinence,6587.771428571428,0.05833333333333333,0.011084297254892803,0.6877743316916023,0.05833333333333333,7357.257142857143
C1865017,Thin upper lip vermilion,3998.089552238806,0.014285714285714285,0.004426563880086452,0.8145775443727981,0.07380952380952381,6784.850746268657
C0424448,Mask-like facies,5442.08,0.0,0.0011779611109463467,0.7358211034738993,0.0,5843.16
C0266052,Precocious exfoliation of primary tooth,5738.181818181818,0.0,0.003836717412326237,0.7289821776663881,0.15,7349.272727272727
C0376358,Malignant neoplasm of prostate,3769.6363636363635,0.0,0.0019465440909392478,0.8210920820569942,0.0,4999.727272727273
C1276035,Pena-Shokeir syndrome type I,4047.9166666666665,0.4,0.09432700304377999,0.7849883963796704,0.5,4412.833333333333
C0541764,Delayed bone age,4332.822222222222,0.051648351648351645,0.008612808613708953,0.7965949814353325,0.08846153846153845,5345.059259259259
C1458155,Mammary Neoplasms,4259.8341232227485,0.04739756367663345,0.030242443552794884,0.7992328308681652,0.10653377630121816,5673.289099526066
C0020224,Polyhydramnios,4959.416666666667,0.0,0.0034126272301176755,0.7716390609395779,0.04861111111111111,5087.071428571428
C0235095,Visual field constriction,4743.028571428571,0.3,0.09936418418388071,0.7537304850850293,0.4083333333333333,6008.542857142857
C0004936,Mental disorders,6134.583333333333,0.0,0.00668323047828395,0.692842886980738,0.3,5601.833333333333
C0263537,Onychogryposis,2325.6153846153848,0.4,0.13463458469079898,0.8604762346825103,0.4,4529.846153846154
C4020869,Abnormality of the abdomen,3091.769230769231,0.15,0.015950166946849493,0.8642475863349425,0.2,3490.076923076923
C1840379,Cerebellar vermis hypoplasia,4935.25,0.05,0.012007083507005911,0.7606267124878094,0.21666666666666665,10307.666666666666
C0017181,Gastrointestinal Hemorrhage,2368.470588235294,0.08,0.020654872615298518,0.8895436932328963,0.19666666666666666,4625.411764705882
C4020813,Increased gastric cancer,833.9047619047619,0.0,0.009516451651563585,0.9615852526002971,0.4,3780.0
C0004364,Autoimmune Diseases,3242.828125,0.016666666666666666,0.005640690464362634,0.8484233515673985,0.1285714285714286,4787.515625
C0240735,Personality change,2955.2608695652175,0.26666666666666666,0.04493789582988181,0.8676132317884895,0.26666666666666666,7442.304347826087
C0342276,Maturity onset diabetes mellitus in young,3187.7272727272725,0.4,0.05987373083497172,0.8570999257402766,0.4,3467.818181818182
C0273115,Lung Injury,3534.4,0.1,0.018820667333961538,0.8359602080141151,0.15,4838.5
C0029191,Orchitis,1836.75,0.15,0.03109833763582292,0.8927663030865629,0.2,5066.583333333333
C1621895,Adrenal hyperplasia,1138.6923076923076,0.25,0.18497365012572556,0.95227441515039,0.25,4018.769230769231
C0005587,"Depression, Bipolar",6335.5,0.2,0.02671794471327444,0.6787421675562776,0.25,7466.916666666667
C0426817,Short ribs,3482.551724137931,0.1,0.008520013709857239,0.8304525888765019,0.1,5433.0
C0333641,Atrophic,3177.2,0.0,0.0013850476780652963,0.8525920081681905,0.0,5648.1
C0241240,Tall stature,4062.235294117647,0.0,0.003900547758901781,0.8082042079016247,0.10833333333333332,5966.970588235294
C2315100,Pediatric failure to thrive,4370.8005540166205,0.025,0.02361214790803563,0.7945599968717538,0.07222222222222223,5875.354570637119
C0013336,Dwarfism,4784.054054054054,0.05833333333333333,0.005221150320942546,0.7785784541511772,0.05833333333333333,5489.1621621621625
C0035304,Retinal Degeneration,4540.645833333333,0.1,0.021758326083411626,0.7781217164907712,0.14,7493.3125
C0018816,Heart Septal Defects,4079.68,0.08333333333333333,0.008913430916098069,0.8133495108056226,0.13333333333333333,9273.68
C1836635,Loeys-Dietz Aortic Aneurysm Syndrome,453.1666666666667,0.4,0.05181002287453077,0.9775539568345323,0.4,4462.5
C0431399,Familial aplasia of the vermis,6453.473684210527,0.15,0.031064146114454773,0.7106718358250534,0.2,13828.684210526315
C0025261,Memory Disorders,3582.184210526316,0.025,0.006713097934979359,0.8298623696888022,0.21666666666666665,5426.078947368421
C0009171,Cocaine Abuse,7375.875,0.0,0.0015711762348323132,0.6411888955944478,0.1,4308.75
C0038271,Stereotyped Behavior,4656.026315789473,0.05,0.00611329115227153,0.7783423950927089,0.05,6881.763157894737
C0410916,Neonatal Death,6333.642857142857,0.0,0.001742279489390284,0.703009098082904,0.0,4539.714285714285
C0266061,Open Bite,2485.0476190476193,0.2,0.038517010449602,0.8813513806339772,0.2,5933.571428571428
C0019693,HIV Infections,2878.8888888888887,0.01,0.006581109251225896,0.8649565559594453,0.06,5305.848484848485
C0238395,Male Pseudohermaphroditism,2769.5263157894738,0.1,0.01974545022276864,0.8713738508682329,0.55,2959.0526315789475
C4020969,Inflammatory abnormality of the eye,7214.4,0.0,0.000516392021711192,0.6411519004965889,0.0,4440.6
C0026636,Mouth Diseases,5325.166666666667,0.0,0.0007572991159300598,0.7482536551404038,0.0,7219.083333333333
C0027962,Melanocytic nevus,2163.046511627907,0.045,0.014818998782095801,0.8964460351399091,0.315,5744.46511627907
C0018418,Gynecomastia,4286.678571428572,0.03666666666666667,0.008785939755164845,0.7996233508518984,0.06999999999999999,6082.714285714285
C0032273,Pneumoconiosis,6905.714285714285,0.0,0.00034955625711584006,0.6431021677575082,0.0,7935.642857142857
C0020555,Hypertrichosis,2239.1363636363635,0.15,0.022418469758129878,0.9045747233186286,0.45,5368.136363636364
C0018916,Hemangioma,4173.958333333333,0.1,0.02398829243635097,0.8061057446709701,0.2833333333333333,6106.916666666667
C4025616,CNS hypomyelination,4288.235294117647,0.05,0.003547966509056496,0.7788753481894151,0.05,7738.117647058823
C0014544,Epilepsy,4733.4213381555155,0.01262987012987013,0.012076231896573815,0.7759235995864733,0.023506493506493507,6134.826401446655
C0004352,Autistic Disorder,5379.816479400749,0.00754985754985755,0.005438144431839314,0.7479989167365869,0.022364672364672364,6638.846441947566
C4020840,Abnormal vertebral bodies,3976.9333333333334,0.05,0.006210535594386484,0.848083975489741,0.25,6607.6
C0600427,Cocaine Dependence,4550.162790697675,0.1,0.013782738226918145,0.7857783303895138,0.16999999999999998,4737.046511627907
C0030232,Pallor,3384.9268292682927,0.125,0.01952555415827599,0.8446425915597695,0.365,6374.756097560976
C2931456,"Prostate cancer, familial",5680.7692307692305,0.0,0.0017880472637912808,0.698240809506127,0.05,5440.0
C1442903,Exostoses,7413.818181818182,0.0,0.0015799115464707268,0.6661862990810359,0.0,3827.7272727272725
C1842714,Desquamation of skin soon after birth,4792.090909090909,0.0,0.0039012519819284315,0.789192889631486,0.2,5358.636363636364
C3278811,Thumb aplasia,2046.25,0.2,0.028979305739230753,0.9042186992247341,0.3,5311.5
C1836038,Poor head control,8558.0,0.0,0.00017858275806903435,0.6007659100403844,0.0,8023.357142857143
C0018824,Heart valve disease,2798.472222222222,0.15833333333333333,0.07916295278209957,0.8614659325000387,0.2833333333333333,4616.305555555556
C0014474,Ependymoma,4193.285714285715,0.2,0.0846432434881733,0.8327821101982084,0.3,5356.071428571428
C4020730,Increased intramyocellular lipid droplets,6777.25,0.15,0.020402564564823814,0.6439104200510559,0.15,7664.583333333333
C0544886,Somatic mutation,2976.1639344262294,0.06428571428571428,0.017352983741581562,0.8613268027717227,0.19523809523809524,4934.098360655737
C1866141,Foot dorsiflexor weakness,4058.0,0.05,0.005777135063398241,0.8164940393249729,0.1,5351.518518518518
C0006845,"Candidiasis, Chronic Mucocutaneous",2054.4545454545455,0.55,0.13339541015872397,0.8961292119186857,0.55,9011.818181818182
C0341787,Bifid scrotum,4966.625,0.0,0.003623611219452992,0.7788391903811337,0.15,5458.3125
C1112256,Peripheral sensorimotor neuropathy,6268.8125,0.0,0.0007070765261056029,0.6914268139826377,0.0,9193.875
C0014877,Esotropia,8149.368421052632,0.0,0.0005809728210455486,0.5767283406072987,0.0,8461.894736842105
C0014065,Congenital cerebral hernia,4789.4,0.0,0.0029801127739942693,0.7623763755397688,0.15,8460.45
C0022353,Neonatal Jaundice,7650.0,0.0,0.0014830392358267043,0.6460850085890709,0.05,6321.277777777777
C0020452,Hyperemia,4331.538461538462,0.15,0.016349625531125244,0.788367991088006,0.25,2683.6153846153848
C1849340,Long palpebral fissure,2676.470588235294,0.2,0.014571641602728117,0.8896007428040853,0.4,6605.705882352941
C1856963,Fragile nails,3271.5625,0.05,0.007949258661197419,0.8070539900654566,0.2,4261.0625
C0221170,Muscular stiffness,6988.333333333333,0.0,0.000654752299568464,0.6373949872360176,0.0,5528.0
C0151699,Intracranial Hemorrhages,2859.6,0.0,0.008019320904084252,0.8249744684801783,0.25,2666.3333333333335
C0409354,Flexion contracture of hip,3501.0,0.0,0.007079417383008289,0.8376177658142664,0.2,7975.9
C1319853,"Asthma, Aspirin-Induced",6090.923076923077,0.1,0.04189903022072187,0.5888019866320089,0.1,7407.2307692307695
C0024530,Malaria,3381.125,0.0,0.0010351276412539259,0.8533621930272502,0.0,4468.125
C0005695,Bladder Neoplasm,4705.816513761468,0.028181818181818186,0.013378451323995594,0.7802734732630293,0.08363636363636365,5684.146788990825
C4280665,Wedge shaped head,5103.2,0.0,0.008969261873766185,0.7706942961897247,0.3,6285.9
C1336708,Testicular Germ Cell Tumor,5079.538461538462,0.0,0.001263061300738928,0.761817675454883,0.05,8079.923076923077
C4021790,Abnormality of the skeletal system,9094.272727272728,0.0,0.0005179707258749167,0.5628910238559361,0.0,7517.818181818182
C1800706,Idiopathic Pulmonary Fibrosis,9593.733333333334,0.1,0.004998246263064702,0.513402887382787,0.1,10772.8
C1849367,Nasal bridge wide,3800.6406926406926,0.02608695652173913,0.011228574604751376,0.8222815383548966,0.06938405797101448,6441.08658008658
C0024117,Chronic Obstructive Airway Disease,2521.6216216216217,0.025,0.006476129895222053,0.8854271220570012,0.10833333333333332,4258.891891891892
C0033375,Prolactinoma,3787.2,0.0,0.0030619826848385335,0.8095651366779597,0.1,2402.0
C0004943,Behcet Syndrome,2737.909090909091,0.08333333333333333,0.023350805203582476,0.8701126073833295,0.16666666666666666,4557.363636363636
C0152025,Polyneuropathy,5371.378378378378,0.075,0.019746714270450414,0.7466908689591077,0.2,5810.72972972973
C0085109,Corneal Neovascularization,4197.0,0.15,0.04482094066420902,0.7664604994430004,0.2,5728.0
C1184923,Lumbar lordosis,5997.972222222223,0.075,0.01657214986440231,0.7143867230457073,0.1,5623.138888888889
C0239989,Decreased IgM,6802.090909090909,0.15,0.07542719893123864,0.7076696370556019,0.15,7040.818181818182
C0948187,Tracheomalacia,6611.727272727273,0.0,0.0011773758232294768,0.6585839598997495,0.0,6520.909090909091
C0232940,Secondary physiologic amenorrhea,3211.782608695652,0.05,0.014250790819138201,0.8725213615677534,0.5166666666666666,6483.478260869565
C1836150,Gait imbalance,3770.8823529411766,0.3,0.05791503288519482,0.8265181058495823,0.3,6599.764705882353
C0027125,Myotonia,5563.8,0.0,0.00036126216583937186,0.709887687381074,0.0,3288.7
C0003123,Anorexia,4474.833333333333,0.05,0.015658768525040945,0.796843829886126,0.185,4950.761904761905
C1833225,Dystrophic toenail changes,4379.363636363636,0.2,0.014347784635486036,0.7788847117794486,0.2,6422.818181818182
C0038013,Ankylosing spondylitis,8364.75,0.1,0.008616670631273231,0.5685820375957299,0.2,9947.416666666666
C0018021,Goiter,3252.9411764705883,0.2,0.038353774637501135,0.8370125348189414,0.2,5049.0
C3554617,Adducted thumb,6016.954545454545,0.08333333333333333,0.014212787460524689,0.7226878724556924,0.21666666666666665,7207.0
C0006157,Breech Presentation,4558.7,0.2,0.014282955896083485,0.7469438901007099,0.2,5925.0
C0040412,Fissured tongue,3123.9411764705883,0.25,0.034573509254509284,0.8103737233054782,0.4,7310.529411764706
C0023518,Leukocytosis,2541.3846153846152,0.0,0.007197552314636898,0.8642197363535091,0.25,3245.5384615384614
C0233565,Bradykinesia,4614.151515151515,0.0,0.0030317472821948044,0.7825046072601128,0.09166666666666666,6771.666666666667
C0030312,Pancytopenia,4001.6,0.06666666666666667,0.007118417961622252,0.815958282997243,0.1833333333333333,5336.371428571429
C0525045,Mood Disorders,4225.2402234636875,0.011437908496732025,0.0077705314962042225,0.8027797115353454,0.05620915032679739,5187.072625698324
C2985290,Fetal Alcohol Spectrum Disorders,4747.692307692308,0.0,0.003389024478817121,0.7965454418863721,0.1,6728.692307692308
C0040053,Thrombosis,2100.5,0.265,0.04997895253606778,0.901658996885604,0.40499999999999997,4155.090909090909
C0037926,Compression of spinal cord,6222.7,0.0,0.00038252539433149756,0.6893163781500905,0.0,3499.6
C1844813,Widely spaced teeth,3607.548387096774,0.15833333333333333,0.028142267043070768,0.8301844281334201,0.29166666666666663,6727.612903225807
C0085605,Liver Failure,3666.605633802817,0.11428571428571428,0.04426800398731993,0.8303411440672331,0.4125,6884.394366197183
C4280808,Abnormally small eyeball,4437.569892473119,0.07666666666666666,0.017956414201711107,0.7904115159233032,0.11000000000000001,7432.354838709677
C0018781,Noise-induced hearing loss,5412.6,0.2,0.013754528858324469,0.7657572383073497,0.2,7217.6
C0007138,"Carcinoma, Transitional Cell",2871.0625,0.06666666666666667,0.0719400323186814,0.8662619047619049,0.19166666666666665,5497.4375
C0376480,Gingival Overgrowth,5938.5625,0.05833333333333333,0.006567222103009406,0.7230733643050715,0.15833333333333333,5003.9375
C0026838,Muscle Spasticity,3655.2694300518133,0.030789473684210526,0.01627908050641158,0.8276487684644114,0.09763157894736843,7036.440414507772
C0042514,"Tachycardia, Ventricular",3367.9583333333335,0.0,0.003508940624687933,0.8486509079087912,0.05,5037.5
C0037293,Skin tag,1392.4,0.2,0.16127401455545706,0.935422564626166,0.7,5859.3
C4025252,Abnormal nasal morphology,2067.133333333333,0.1,0.009434371110474165,0.8935370439142141,0.25,4261.0
