,disease_name,disease_num_significant,disease_top_10,lci_jaccard_sim,lci_num_significant,lci_top_10
C3278811,Thumb aplasia,57,"{'Fanconi anaemia nuclear complex', 'DNA repair', 'nucleobase-containing compound metabolic process', 'organic cyclic compound metabolic process', 'cellular response to DNA damage stimulus', 'cellular aromatic compound metabolic process', 'nucleic acid metabolic process', 'interstrand cross-link repair', 'nucleoplasm', 'heterocycle metabolic process'}",0.4225352112676056,44,"{'Fanconi anaemia nuclear complex', 'DNA repair', 'nucleobase-containing compound metabolic process', 'resolution of meiotic recombination intermediates', 'cellular response to DNA damage stimulus', 'nucleoplasm part', 'cellular response to stress', 'DNA metabolic process', 'nucleic acid metabolic process', 'interstrand cross-link repair'}"
C1408258,Kidney damage,32,"{'organelle part', 'ciliary transition zone', 'excretion', 'cilium', 'gland development', 'cytoplasmic part', 'intracellular organelle lumen', 'membrane-enclosed lumen', 'organelle lumen', 'sensory organ development'}",0.0,95,"{'regulation of protein modification process', 'organonitrogen compound metabolic process', 'polysaccharide binding', 'regulation of protein metabolic process', 'negative regulation of sodium ion transport', 'regulation of phosphorylation', 'positive regulation of protein metabolic process', 'nucleotide diphosphatase activity', 'phosphodiesterase I activity', 'positive regulation of protein modification process'}"
C0155119,Recurrent erosion of cornea,69,"{'branch elongation involved in salivary gland morphogenesis', 'phosphatidylinositol-3-phosphate biosynthetic process', 'positive regulation of ERK1 and ERK2 cascade', 'peptidyl-tyrosine modification', 'fibroblast growth factor receptor signaling pathway involved in mammary gland specification', 'transmembrane receptor protein tyrosine kinase signaling pathway', 'mesenchymal cell differentiation involved in lung development', 'peptidyl-tyrosine phosphorylation', 'bone maturation', 'mammary gland bud formation'}",0.0,2,"{'cAMP response element binding', 'enhancer binding', 'nuclear euchromatin', 'RNA polymerase II distal enhancer sequence-specific DNA binding', 'intrinsic component of endoplasmic reticulum membrane', 'integral component of endoplasmic reticulum membrane', 'enhancer sequence-specific DNA binding', 'euchromatin', 'regulation of response to endoplasmic reticulum stress', 'double-stranded DNA binding'}"
C0016202,Flatfoot,452,"{'anatomical structure morphogenesis', 'animal organ morphogenesis', 'cellular component organization', 'embryonic morphogenesis', 'response to oxygen levels', 'protein binding', 'developmental process', 'collagen fibril organization', 'anatomical structure development', 'extracellular matrix organization'}",0.290950744558992,675,"{'positive regulation of nitrogen compound metabolic process', 'positive regulation of cellular process', 'positive regulation of biological process', 'positive regulation of metabolic process', 'positive regulation of cellular protein metabolic process', 'positive regulation of macromolecule metabolic process', 'regulation of protein metabolic process', 'developmental process', 'positive regulation of cellular metabolic process', 'regulation of cell population proliferation'}"
C0241910,"Hepatitis, Autoimmune",597,"{'positive regulation of receptor signaling pathway via JAK-STAT', 'cytokine-mediated signaling pathway', 'cytokine activity', 'regulation of signaling receptor activity', 'receptor regulator activity', 'cytokine receptor binding', 'positive regulation of receptor signaling pathway via STAT', 'regulation of receptor signaling pathway via JAK-STAT', 'receptor ligand activity', 'positive regulation of leukocyte activation'}",0.14327485380116958,185,"{'transcription by RNA polymerase II', 'nuclear chromatin', 'regulation of immune system process', 'cytokine-mediated signaling pathway', 'cytokine receptor activity', 'signal transduction', 'acute inflammatory response', 'cell surface receptor signaling pathway', 'regulation of leukocyte cell-cell adhesion', 'cytokine binding'}"
C0086439,Hypokinesia,116,"{'response to oxygen-containing compound', 'response to lipid', 'catechol-containing compound biosynthetic process', 'dopamine metabolic process', 'plasma membrane bounded cell projection', 'catecholamine biosynthetic process', 'response to chemical', 'response to endogenous stimulus', 'dopamine biosynthetic process', 'cellular response to inorganic substance'}",0.0,1,"{'regulation of cellular component biogenesis', 'regulation of response to stimulus', 'biological regulation', 'positive regulation of cellular component biogenesis', 'vinculin binding', 'regulation of protein metabolic process', 'contractile fiber part', 'node of Ranvier', 'protein binding', 'chaperone-mediated autophagy'}"
C2265792,Skeletal muscle hypertrophy,43,"{'response to ketone', 'regulation of muscle system process', 'regulation of multicellular organismal process', 'negative regulation of muscle hypertrophy', 'developmental process', 'plasma membrane raft assembly', 'plasma membrane raft organization', 'anatomical structure development', 'lipid metabolic process', 'caveola assembly'}",0.0,21,"{'positive regulation of nitrogen compound metabolic process', 'positive regulation of cellular process', 'regulation of mesenchymal stem cell differentiation', 'positive regulation of biological process', 'positive regulation of metabolic process', 'positive regulation of macromolecule metabolic process', 'cellular developmental process', 'positive regulation of mesenchymal stem cell differentiation', 'positive regulation of stem cell differentiation', 'positive regulation of cellular metabolic process'}"
C0311394,Difficulty walking,27,"{'striated muscle cell development', 'actin filament-based movement', 'macromolecule localization', 'protein localization', 'cellular macromolecule localization', 'contractile fiber part', 'muscle cell development', 'cellular protein localization', 'actin-mediated cell contraction', 'structural constituent of muscle'}",0.0,16,"{'protein localization to lysosome', 'regulation of amyloid precursor protein catabolic process', 'detection of external stimulus', 'regulation of amyloid-beta formation', 'positive regulation of amyloid fibril formation', 'plasma membrane bounded cell projection', 'detection of abiotic stimulus', 'protein targeting to lysosome', 'protein targeting to vacuole', 'regulation of neurofibrillary tangle assembly'}"
C0007384,Cataplexy,0,"{'regulation of DNA metabolic process', 'intracellular cholesterol transport', 'T cell receptor signaling pathway', 'regulation of immune response', 'antigen processing and presentation', 'intracellular sterol transport', 'antigen receptor-mediated signaling pathway', 'cholesterol efflux', 'low-density lipoprotein particle clearance', 'immune response-regulating signaling pathway'}",0.0,135,"{'regulation of protein modification process', 'regulation of immune system process', 'regulation of protein kinase activity', 'regulation of immune response', 'regulation of protein phosphorylation', 'regulation of phosphorylation', 'regulation of cellular protein metabolic process', 'regulation of transferase activity', 'neuron projection maintenance', 'regulation of kinase activity'}"
C0162429,Malnutrition,10,"{'sulfur amino acid biosynthetic process', 'alpha-amino acid biosynthetic process', 'small molecule biosynthetic process', 'cellular amino acid biosynthetic process', 'sulfur amino acid metabolic process', 'carboxylic acid biosynthetic process', 'homocysteine metabolic process', 'organic acid biosynthetic process', 'methionine biosynthetic process', 'cellular amino acid metabolic process'}",0.0,0,"{'L-leucine import across plasma membrane', 'nucleoid', 'mitochondrion morphogenesis', 'mitochondrial DNA replication', 'leucine import across plasma membrane', 'mitochondrial nucleoid', 'DNA-dependent DNA replication', 'cytoplasmic stress granule', 'mitochondrial DNA metabolic process', 'cytoplasmic chromosome'}"
C1836184,Short femoral neck,28,"{'system development', 'anatomical structure morphogenesis', 'ossification', 'replacement ossification', 'animal organ morphogenesis', 'endochondral ossification', 'chondrocyte development', 'skeletal system development', 'anatomical structure development', 'chondrocyte proliferation'}",0.05357142857142857,31,"{'positive regulation of cell differentiation', 'negative regulation of smoothened signaling pathway', 'positive regulation of mesenchymal stem cell differentiation', 'epidermal cell fate specification', 'regulation of smoothened signaling pathway', 'positive regulation of stem cell differentiation', 'regulation of developmental process', 'smoothened binding', 'hedgehog receptor activity', 'hedgehog family protein binding'}"
C0029443,Osteomyelitis,27,"{'B cell receptor signaling pathway', 'B cell activation', 'immune system process', 'lymphocyte differentiation', 'positive regulation of biological process', 'lymphocyte activation', 'leukocyte differentiation', 'B cell differentiation', 'immunoglobulin complex', 'leukocyte activation'}",0.10810810810810811,137,"{'B cell receptor signaling pathway', 'immune response-activating cell surface receptor signaling pathway', 'immune response-regulating cell surface receptor signaling pathway', 'positive regulation of cell activation', 'immune response', 'antigen receptor-mediated signaling pathway', 'positive regulation of response to stimulus', 'positive regulation of immune system process', 'Fc receptor signaling pathway', 'positive regulation of leukocyte activation'}"
